Date,Open,High,Low,Close,Adj Close,Volume
11/30/2021,40.369999,41.419998,38.349998,39.130001,39.130001,47970900
12/1/2021,40.41,40.830002,38.200001,38.310001,38.310001,48006000
12/2/2021,38.830002,39.68,34.02,36.200001,36.200001,85263200
12/3/2021,34.580002,35.220001,31.5,32.150002,32.150002,106366600
12/6/2021,32.349998,33.32,29.66,32.34,32.34,70041700
12/7/2021,34.439999,34.52,32.68,33.119999,33.119999,51769700
12/8/2021,33.82,35.299999,33.049999,35.049999,35.049999,48881000
12/9/2021,34.880001,35.549999,33.900002,34.049999,34.049999,36271400
12/10/2021,33.900002,34.549999,33.25,34.259998,34.259998,32196300
12/13/2021,33.68,34.669998,32.900002,33.66,33.66,31857900
12/14/2021,32.23,32.380001,31.200001,32.299999,32.299999,45998500
12/15/2021,31.5,31.84,29.059999,30.790001,30.790001,80802100
12/16/2021,31.049999,31.639999,29.75,30.07,30.07,42744100
12/17/2021,29.530001,30.51,28.02,30,30,54537300
12/20/2021,29.450001,29.459999,27.790001,28.16,28.16,56945600
12/21/2021,28.73,30.25,28.67,30.16,30.16,73653200
12/22/2021,29.559999,30.379999,29.33,29.85,29.85,38368900
12/23/2021,29.610001,30.799999,28.969999,30.52,30.52,38379700
12/27/2021,30.389999,31.32,29.809999,29.959999,29.959999,36081100
12/28/2021,29.879999,30.190001,29.469999,29.629999,29.629999,28807200
12/29/2021,29.559999,29.620001,27.52,28.25,28.25,51169700
12/30/2021,27.889999,33.040001,27.799999,32.419998,32.419998,137245800
12/31/2021,32.040001,32.98,31.66,31.68,31.68,67569200
1/3/2022,33.52,33.799999,31.879999,33.470001,33.470001,64286500
1/4/2022,33.349998,33.389999,31.110001,31.58,31.58,47866800
1/5/2022,30.969999,31.940001,29.780001,29.879999,29.879999,42442700
1/6/2022,30.01,30.540001,28.280001,29.309999,29.309999,48723200
1/7/2022,29.450001,30.42,28.780001,29.299999,29.299999,40781500
1/10/2022,29,29.16,27.780001,28.91,28.91,44833600
1/11/2022,28.85,30.440001,28.469999,30.02,30.02,41475700
1/12/2022,31.200001,31.860001,30.34,31.68,31.68,54271700
1/13/2022,31.68,31.85,30.48,30.48,30.48,35401300
1/14/2022,30.280001,31.32,30.08,30.950001,30.950001,34862600
1/18/2022,30.030001,30.91,29.6,29.610001,29.610001,33258200
1/19/2022,29.719999,30.15,28.610001,28.629999,28.629999,34011800
1/20/2022,29.459999,30.879999,29.049999,29.129999,29.129999,45217100
1/21/2022,28.98,28.99,27.219999,27.35,27.35,60210500
1/24/2022,25.73,25.98,23.1,24.870001,24.870001,94119800
1/25/2022,24.16,25.01,23.379999,23.790001,23.790001,53047000
1/26/2022,24.6,24.780001,22.530001,22.66,22.66,72125700
1/27/2022,22.799999,22.809999,20.959999,21.110001,21.110001,78287900
1/28/2022,20.66,21.32,19.309999,20.9,20.9,96701100
1/31/2022,21.73,24.639999,21.6,24.51,24.51,96028800
2/1/2022,24.889999,25.23,23.559999,24.84,24.84,81994300
2/2/2022,24.889999,24.889999,23.01,23.76,23.76,60475400
2/3/2022,22.959999,24.620001,22.950001,23.129999,23.129999,55361300
2/4/2022,23.459999,24.32,22.73,23.959999,23.959999,45771700
2/7/2022,23.780001,24.780001,23.530001,23.99,23.99,39661800
2/8/2022,23.99,24.860001,23.540001,24.690001,24.690001,42607200
2/9/2022,25.450001,26.24,25.049999,26.1,26.1,56547700
